,Artist,Artist_Id,Single_Album_Name,Single_Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1589,TWICE,7n2Ycct7Beij7Dj7meI4X0,The Feels,6bk3KlQjiXsRmGrzrNcS53,The Feels - YVES V Remix,6zRLYuhmn4WwHsyvv8qdTj,0.78,0.828,9.0,-6.106,1.0,0.0678,0.00771,3.17e-06,0.317,0.553,124.044,135000.0,4.0
1590,TWICE,7n2Ycct7Beij7Dj7meI4X0,The Feels,6bk3KlQjiXsRmGrzrNcS53,The Feels - Instrumental,438JqyK5LZfcUC6BdZc7LZ,0.816,0.681,9.0,-6.062,1.0,0.041,0.000394,0.764,0.062,0.9,119.958,198053.0,4.0
1591,TWICE,7n2Ycct7Beij7Dj7meI4X0,The Feels,6bk3KlQjiXsRmGrzrNcS53,The Feels - The Stereotypes Remix,1xjyMMnxEjySa4jeNt2CIt,0.817,0.628,11.0,-8.26,0.0,0.0481,0.00259,0.825,0.0785,0.67,118.006,202922.0,4.0
1592,TWICE,7n2Ycct7Beij7Dj7meI4X0,The Feels,6bk3KlQjiXsRmGrzrNcS53,The Feels - YVES V Remix,4o2CJOkX2aAPMIIbZVIoXX,0.781,0.83,11.0,-8.233,0.0,0.0383,0.000238,0.826,0.102,0.176,123.991,135000.0,4.0
1593,TWICE,7n2Ycct7Beij7Dj7meI4X0,"HOSPITAL PLAYLIST Season2 (Original Television Soundtrack), Pt. 4",38EuSpoG8AAKgFDkWQZCxx,I love you more than anyone,3AqYmY1GE4oW6w90BPAU3i,0.564,0.667,5.0,-2.862,1.0,0.0294,0.433,0.0,0.149,0.681,98.166,217936.0,4.0
1594,TWICE,7n2Ycct7Beij7Dj7meI4X0,"HOSPITAL PLAYLIST Season2 (Original Television Soundtrack), Pt. 4",38EuSpoG8AAKgFDkWQZCxx,I love you more than anyone - Instrumental,0PhX12M6pW2w51PRUM6Abd,0.628,0.585,5.0,-5.047,0.0,0.028,0.0425,0.0984,0.147,0.608,97.965,217936.0,4.0
1595,TWICE,7n2Ycct7Beij7Dj7meI4X0,Perfect World,012FDe5q7Af7H9dy47DjVJ,Perfect World,0hpYo5x9iNMGz52fRrflbT,0.684,0.877,3.0,-2.322,0.0,0.0611,0.0477,0.0,0.344,0.599,134.98,182680.0,4.0
1596,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,Alcohol-Free,0BTaaKT4RMbs5M73tOHX5Y,0.688,0.909,8.0,-1.992,1.0,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573.0,4.0
1597,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,First Time,3YdqewCLgGsFhruA3EhILy,0.812,0.754,8.0,-2.972,0.0,0.218,0.0535,0.0,0.0495,0.771,107.03,182947.0,4.0
1598,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,Scandal,2fluM1mE0tKQ6rvM77Vr11,0.898,0.873,2.0,-2.977,0.0,0.0535,0.0397,0.00043,0.0846,0.662,119.015,163333.0,4.0
1599,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,Conversation,51m3W8o9IlVrdWDEyqSY4F,0.817,0.649,1.0,-4.79,0.0,0.183,0.17,0.0,0.303,0.737,106.974,147320.0,4.0
1600,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,Baby Blue Love,7Jzo3IObpANz6giPTUrihB,0.759,0.838,4.0,-3.201,0.0,0.0481,0.0313,1e-06,0.118,0.72,115.056,166667.0,4.0
1601,TWICE,7n2Ycct7Beij7Dj7meI4X0,Taste of Love,00vb6sViDbJLmLLchfbRh4,SOS,0HqzhHq24yCgB9gz5dVFn8,0.815,0.916,1.0,-3.475,1.0,0.0613,0.136,1.05e-06,0.105,0.85,120.041,173133.0,4.0
1602,TWICE,7n2Ycct7Beij7Dj7meI4X0,Kura Kura,1O0im7AhkMRTT37tzHmEXX,Kura Kura,40x7mm8bVfIeOmILh6h0H0,0.734,0.714,7.0,-4.351,1.0,0.0986,0.166,0.0,0.0648,0.761,130.999,227747.0,4.0
1603,TWICE,7n2Ycct7Beij7Dj7meI4X0,Kura Kura,1O0im7AhkMRTT37tzHmEXX,Strawberry Moon,23VWZ6sTNXZaa3zXkwJm7g,0.687,0.865,1.0,-3.185,0.0,0.0419,0.191,0.0,0.0845,0.601,107.013,203173.0,4.0
1604,TWICE,7n2Ycct7Beij7Dj7meI4X0,Kura Kura,1O0im7AhkMRTT37tzHmEXX,Kura Kura - Instrumental,7kIxUTkAEdjtsLGiSw2Vge,0.726,0.684,4.0,-6.954,0.0,0.0476,0.000427,0.742,0.0597,0.688,130.972,227787.0,4.0
1605,TWICE,7n2Ycct7Beij7Dj7meI4X0,Kura Kura,1O0im7AhkMRTT37tzHmEXX,Strawberry Moon - Instrumental,7oyObSNt2EGS7TJv71vs1e,0.753,0.789,9.0,-5.308,1.0,0.0434,0.00266,0.0768,0.0836,0.513,106.975,201253.0,4.0
1606,TWICE,7n2Ycct7Beij7Dj7meI4X0,Kura Kura,5FMslDParbcWQ7o5FQqCWf,Kura Kura,0SiX8tNiIZskZrPiAh6XxX,0.734,0.714,7.0,-4.351,1.0,0.0986,0.166,0.0,0.0648,0.761,130.999,227747.0,4.0
1607,TWICE,7n2Ycct7Beij7Dj7meI4X0,CRY FOR ME,2aRAPmBCEdo9pWimsI5l87,CRY FOR ME,2xtP8RNbo2BEMzLX7tK7aq,0.702,0.692,10.0,-5.405,1.0,0.0539,0.0542,0.0,0.0877,0.419,144.896,204168.0,4.0
1608,TWICE,7n2Ycct7Beij7Dj7meI4X0,I CAN'T STOP ME (English Version),2KGNQmq4gpzmdaIcAgJdVe,I CAN'T STOP ME - English Version,4viLaKGdHwhW8LkZB3mRFC,0.645,0.881,10.0,-3.459,0.0,0.107,0.173,0.0,0.427,0.76,149.959,205485.0,4.0
1609,TWICE,7n2Ycct7Beij7Dj7meI4X0,BETTER,2xOUnTpb8hfcyPRrZOIVus,BETTER,7sDFrxuq3nrKlVe6KUR7A3,0.768,0.698,6.0,-4.712,0.0,0.046,0.00123,0.00031,0.353,0.584,124.99,223667.0,4.0
1610,TWICE,7n2Ycct7Beij7Dj7meI4X0,BETTER,2xOUnTpb8hfcyPRrZOIVus,Scorpion,66eD1wzHyojsvBC7CNJK91,0.734,0.835,9.0,-3.927,0.0,0.0721,0.146,0.0,0.0898,0.568,101.999,208067.0,4.0
1611,TWICE,7n2Ycct7Beij7Dj7meI4X0,BETTER,2xOUnTpb8hfcyPRrZOIVus,BETTER - Instrumental,0bHXBCcRFaNoc0ReAfQTiQ,0.734,0.647,6.0,-7.416,0.0,0.042,1.04e-05,0.762,0.316,0.522,125.008,223667.0,4.0
1612,TWICE,7n2Ycct7Beij7Dj7meI4X0,BETTER,2xOUnTpb8hfcyPRrZOIVus,Scorpion - Instrumental,3K6UGtSKGT9T4N6sGhJqXJ,0.667,0.849,7.0,-6.711,1.0,0.0419,0.0178,0.825,0.118,0.329,102.001,205907.0,4.0
1613,TWICE,7n2Ycct7Beij7Dj7meI4X0,BETTER,2jOvgj6NJc1l5SBApgFaZC,BETTER,0rSMzlAKNapoat4NdZYmi3,0.768,0.698,6.0,-4.712,0.0,0.046,0.00123,0.00031,0.353,0.584,124.99,223667.0,4.0
1614,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,The Best Thing I Ever Did - Japanese ver.,3En9N6o56XeS7KSCMFhhWI,0.742,0.67,5.0,-3.815,1.0,0.0238,0.371,0.0,0.11,0.481,104.981,212653.0,4.0
1615,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,FANCY - Japanese ver.,4UsrrE8pPptLKPbqBAaHPG,0.692,0.847,5.0,-1.947,0.0,0.0534,0.0238,0.0,0.441,0.713,132.055,216147.0,4.0
1616,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,Feel Special - Japanese ver.,1dUk8cwy9R1yPtpOjlqq4z,0.707,0.951,1.0,-1.608,1.0,0.0522,0.0389,0.000113,0.129,0.696,128.993,209480.0,4.0
1617,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,MORE & MORE - Japanese ver.,6cQPMLQZWlUDaNCf0czhJw,0.747,0.831,9.0,-4.964,0.0,0.0483,0.044,0.0,0.0835,0.517,106.978,201960.0,4.0
1618,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,STUCK IN MY HEAD - Japanese ver.,4rw4Cx5tyzWIQgnvMZGMLm,0.551,0.804,4.0,-3.214,0.0,0.127,0.0972,0.0,0.25,0.45,179.942,179267.0,4.0
1619,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE3,5CCOdkAWMzHFQCky3Lbfw5,21:29 - Japanese ver.,6UAZQr7UMxlwtQQRle0nUk,0.568,0.71,11.0,-4.736,1.0,0.05,0.2,0.0,0.0872,0.528,180.005,231547.0,3.0
1620,TWICE,7n2Ycct7Beij7Dj7meI4X0,STUCK IN MY HEAD (Japanese ver.),6ASR567iHO8X0ILS2vsP3W,STUCK IN MY HEAD - Japanese ver.,64yv4Oj1BfZse3JswH5iBH,0.551,0.804,4.0,-3.214,0.0,0.127,0.0972,0.0,0.25,0.45,179.942,179267.0,4.0
1621,TWICE,7n2Ycct7Beij7Dj7meI4X0,MORE & MORE (English Version),4AXNnQf2SkyY8d4FQaBKo5,MORE & MORE - English Version,03wvlNaxFKB9sge4U6vyPE,0.753,0.815,5.0,-4.857,1.0,0.0613,0.0313,1.74e-06,0.191,0.567,106.998,199653.0,4.0
1622,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fanfare,6B5Dh9UinsLGWTwUJAI08L,Fanfare,1dkIrVWgtjvzfPMPqdmkcz,0.669,0.956,6.0,-2.49,1.0,0.126,0.0302,9.78e-06,0.0764,0.81,114.922,220240.0,4.0
1623,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fanfare,6B5Dh9UinsLGWTwUJAI08L,MORE & MORE - Japanese ver.,1fmNWiZKZem2lMBBlLKW8d,0.747,0.831,9.0,-4.964,0.0,0.0483,0.044,0.0,0.0835,0.517,106.978,201960.0,4.0
1624,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fanfare,6B5Dh9UinsLGWTwUJAI08L,Fanfare - Lee Hae Sol Remix,21LS7O1Vi5edoa97SXYzFL,0.722,0.895,1.0,-3.46,1.0,0.038,0.033,0.000208,0.137,0.628,119.95,210440.0,4.0
1625,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fanfare,6B5Dh9UinsLGWTwUJAI08L,Fanfare - Instrumental,0D8fmvAj8n9vEuhSxIuHOd,0.669,0.923,11.0,-5.089,0.0,0.0497,8.02e-05,0.618,0.0644,0.884,114.977,220267.0,4.0
1626,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fanfare,47bxLQc3jt9EcpFXOECxVA,Fanfare,49moLXpCwwantnF78yItWf,0.669,0.956,6.0,-2.49,1.0,0.126,0.0302,9.78e-06,0.0764,0.81,114.922,220240.0,4.0
1627,TWICE,7n2Ycct7Beij7Dj7meI4X0,Fake & True,6Dj10YAOr22VG3eWsvwmeE,Fake & True,2sKWWJ5ee3EnKBztzxPpMH,0.678,0.808,5.0,-3.973,0.0,0.0599,0.0569,0.0,0.288,0.765,125.938,219625.0,4.0
1628,TWICE,7n2Ycct7Beij7Dj7meI4X0,Breakthrough,7dU0vceNngXWT2XZUU4y9W,Breakthrough,6rNkITjuW2Jadr3Bv0DbHb,0.868,0.728,6.0,-3.338,0.0,0.11,0.0439,0.0,0.0975,0.616,112.006,217651.0,4.0
1629,TWICE,7n2Ycct7Beij7Dj7meI4X0,Breakthrough,7dU0vceNngXWT2XZUU4y9W,FANCY - Japanese ver.,4pZA1GWGfG4JoZ0rbb8yG2,0.692,0.847,5.0,-1.947,0.0,0.0534,0.0238,0.0,0.441,0.712,132.053,216147.0,4.0
1630,TWICE,7n2Ycct7Beij7Dj7meI4X0,Breakthrough,7dU0vceNngXWT2XZUU4y9W,Breakthrough - taalthechoi Remix,2qM9XN5Wm4qqfjdfTGEK0Y,0.78,0.865,6.0,-3.457,0.0,0.0444,0.00822,0.00208,0.0614,0.703,124.992,202587.0,4.0
1631,TWICE,7n2Ycct7Beij7Dj7meI4X0,Breakthrough,7dU0vceNngXWT2XZUU4y9W,Breakthrough - Instrumental,45LwqjiAx96d9G9Pl3rKjT,0.828,0.574,6.0,-6.405,1.0,0.0564,0.000636,0.816,0.0834,0.539,112.012,217547.0,4.0
1632,TWICE,7n2Ycct7Beij7Dj7meI4X0,HAPPY HAPPY,21OEpd5p9vaNQcDMTu05in,HAPPY HAPPY,4mhtQVUpeVHZc9DrwKLBf2,0.609,0.932,10.0,-1.562,1.0,0.145,0.173,0.000946,0.396,0.755,179.995,206974.0,4.0
1633,TWICE,7n2Ycct7Beij7Dj7meI4X0,HAPPY HAPPY,21OEpd5p9vaNQcDMTu05in,The Best Thing I Ever Did - Japanese ver.,0iX1xgkeufEX3uW2AIqSUM,0.742,0.67,5.0,-3.815,1.0,0.0238,0.371,0.0,0.11,0.481,104.98,212653.0,4.0
1634,TWICE,7n2Ycct7Beij7Dj7meI4X0,HAPPY HAPPY,21OEpd5p9vaNQcDMTu05in,HAPPY HAPPY - collapsedone Remix,08SD8vtHjP7jZt9WZT9rGj,0.751,0.917,10.0,-1.202,1.0,0.0478,0.0777,0.00207,0.131,0.427,100.007,212560.0,4.0
1635,TWICE,7n2Ycct7Beij7Dj7meI4X0,HAPPY HAPPY,21OEpd5p9vaNQcDMTu05in,HAPPY HAPPY - Instrumental,6IQ0FpPXIKNbE2kb8mSS27,0.612,0.936,10.0,-3.74,1.0,0.0846,0.00184,0.752,0.301,0.541,180.018,207680.0,4.0
1636,TWICE,7n2Ycct7Beij7Dj7meI4X0,Breakthrough,7LWfEiSeue9BXPbUOH34q6,Breakthrough,5COO2JgOmHIJ2jsXFwflz8,0.868,0.728,6.0,-3.338,0.0,0.11,0.0439,0.0,0.0975,0.616,112.006,217651.0,4.0
1637,TWICE,7n2Ycct7Beij7Dj7meI4X0,HAPPY HAPPY,7L4aQ3NuXn10GinA6Fs2pc,HAPPY HAPPY,1yPkYnRgZveWLCUSWX16ra,0.609,0.932,10.0,-1.562,1.0,0.145,0.173,0.000946,0.396,0.755,179.995,206974.0,4.0
1638,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880.0,4.0
1639,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,STUCK IN MY HEAD,19rOI8tvgnNUQaNyz0n2TP,0.545,0.789,0.0,-3.494,1.0,0.136,0.102,0.0,0.424,0.355,179.903,176293.0,4.0
1640,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,GIRLS LIKE US,2mJAZlRKj2egyDPuOgSaFz,0.73,0.695,5.0,-4.367,0.0,0.0696,0.0457,0.0,0.379,0.699,97.993,158640.0,4.0
1641,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,HOT,5Tfp6aW5UTGvul246N5aS0,0.757,0.571,1.0,-6.791,0.0,0.0714,0.00749,0.0,0.0175,0.766,119.957,177827.0,4.0
1642,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,TURN IT UP,6xafmaRsoHMtKWpH0pEWHX,0.828,0.812,1.0,-3.572,0.0,0.0521,0.0625,0.0,0.14,0.961,119.991,187253.0,4.0
1643,TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY YOU,3aLpWFejbsdyafODLXRqwF,STRAWBERRY,6IVdh0oQdEOU71jNhFl2CQ,0.825,0.665,9.0,-6.133,1.0,0.0417,0.109,0.0,0.0672,0.786,118.04,209227.0,4.0
1644,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE2,2QmO12UqPp1BQN4kSGtcAx,LIKEY - Japanese ver.,2W1YeWvOpGWQIArbfI4pnw,0.717,0.893,4.0,-1.391,0.0,0.0382,0.379,0.000112,0.12,0.426,131.947,207825.0,4.0
1645,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE2,2QmO12UqPp1BQN4kSGtcAx,Heart Shaker - Japanese ver.,3hePH8YWEb6BUJ163U9wDa,0.538,0.935,8.0,-1.075,1.0,0.061,0.00936,0.0,0.0701,0.826,163.908,188373.0,4.0
1646,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE2,2QmO12UqPp1BQN4kSGtcAx,What is Love? - Japanese ver.,1aHFbW8QF7LoJWcX0kPcrH,0.564,0.892,1.0,-1.84,1.0,0.0639,0.0501,0.0,0.234,0.637,169.939,208237.0,4.0
1647,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE2,2QmO12UqPp1BQN4kSGtcAx,Dance The Night Away - Japanese ver.,3picEaAiFbUtP9YDoM7J73,0.681,0.847,0.0,-3.855,1.0,0.107,0.109,4.02e-05,0.0828,0.743,117.947,183467.0,4.0
1648,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE2,2QmO12UqPp1BQN4kSGtcAx,YES or YES - Japanese ver.,68FitshLHaAaDnoyAsq8L5,0.707,0.915,6.0,-2.991,1.0,0.0419,0.0655,0.0,0.183,0.769,137.972,241093.0,4.0
1649,TWICE,7n2Ycct7Beij7Dj7meI4X0,What is Love? (Japanese ver.),5KJJzglyJxgW2i3zLN8za7,What is Love? - Japanese ver.,0auI49a6lE4phcRVY8hKiY,0.564,0.892,1.0,-1.84,1.0,0.0639,0.0501,0.0,0.234,0.637,169.939,208237.0,4.0
1650,TWICE,7n2Ycct7Beij7Dj7meI4X0,LIKEY (Japanese ver.),1Na90Ugs2maxsyVQRUZdqp,LIKEY - Japanese ver.,446I5WnjEJvkvmGhUf5IzT,0.717,0.893,4.0,-1.391,0.0,0.0382,0.379,0.000112,0.12,0.426,131.947,207825.0,4.0
1651,TWICE,7n2Ycct7Beij7Dj7meI4X0,STAY BY MY SIDE,7lbNjJbfXVb5HjmtApXLY2,STAY BY MY SIDE,7x2I2T56E162miRzBh2Rpw,0.706,0.895,4.0,-3.621,1.0,0.0502,0.0669,0.0,0.237,0.562,123.043,237490.0,4.0
1652,TWICE,7n2Ycct7Beij7Dj7meI4X0,BDZ,2F7xpLoOrO1LzYO95ZNq62,BDZ,4tMqTWDGI8qiYaAUT4qy4p,0.715,0.862,10.0,-2.718,0.0,0.0444,0.0113,0.0,0.108,0.668,137.93,197800.0,4.0
1653,TWICE,7n2Ycct7Beij7Dj7meI4X0,I WANT YOU BACK,5DOl2VlVp5epRomVwPdGDQ,I WANT YOU BACK,0Dsbej1ME76kebKBGE0ROD,0.713,0.848,10.0,-1.94,0.0,0.0338,0.0148,0.0,0.0808,0.787,106.093,203816.0,4.0
1654,TWICE,7n2Ycct7Beij7Dj7meI4X0,Wake Me Up,6IAy5NUKOpoJ3RHC9snSmI,Wake Me Up,25KbobvPxx0TTv0I2a1why,0.656,0.994,6.0,-1.47,0.0,0.0807,0.209,0.0,0.318,0.795,125.979,211800.0,4.0
1655,TWICE,7n2Ycct7Beij7Dj7meI4X0,Wake Me Up,6IAy5NUKOpoJ3RHC9snSmI,Pink Lemonade,53JPvPxpC5IU4gYVmDLqU6,0.706,0.969,11.0,-2.952,0.0,0.0781,0.0816,0.0,0.0564,0.734,128.004,220412.0,4.0
1656,TWICE,7n2Ycct7Beij7Dj7meI4X0,Wake Me Up,6IAy5NUKOpoJ3RHC9snSmI,Wake Me Up - Instrumental,2JRpDTA8mXIW7rVhST3sot,0.622,0.995,6.0,-2.59,0.0,0.0667,9.72e-05,0.852,0.323,0.646,125.991,211760.0,4.0
1657,TWICE,7n2Ycct7Beij7Dj7meI4X0,Wake Me Up,6IAy5NUKOpoJ3RHC9snSmI,Pink Lemonade - Instrumental,76ErKywk66yqA3vbUX5T7M,0.586,0.867,11.0,-6.372,0.0,0.0357,5.74e-05,0.684,0.0578,0.812,128.031,220412.0,4.0
1658,TWICE,7n2Ycct7Beij7Dj7meI4X0,Wake Me Up,4VAiOU0kXKxArdsYA1SHup,Wake Me Up,3Jecy9h7h2n0eHOWYLEuLJ,0.656,0.994,6.0,-1.47,0.0,0.0807,0.209,0.0,0.318,0.795,125.979,211800.0,4.0
1659,TWICE,7n2Ycct7Beij7Dj7meI4X0,What Is Love,5o5cJ6yZmcyy4y4hK0J6de,What is Love,54mnwt3kO0uYsy0ceg14JP,0.572,0.91,8.0,-1.578,1.0,0.064,0.0846,0.0,0.267,0.602,169.975,208227.0,4.0
1660,TWICE,7n2Ycct7Beij7Dj7meI4X0,What Is Love,5o5cJ6yZmcyy4y4hK0J6de,SWEET TALKER,5GIrITOEzxkWOnFPKtUU1V,0.671,0.969,5.0,-2.267,0.0,0.0614,0.0825,2.07e-06,0.142,0.817,159.994,207747.0,4.0
1661,TWICE,7n2Ycct7Beij7Dj7meI4X0,What Is Love,5o5cJ6yZmcyy4y4hK0J6de,HO!,0aoss7mDjwSPKJ1ctWnVWA,0.767,0.899,6.0,-2.367,0.0,0.0955,0.112,0.0,0.022,0.976,159.973,189080.0,4.0
1662,TWICE,7n2Ycct7Beij7Dj7meI4X0,What Is Love,5o5cJ6yZmcyy4y4hK0J6de,DEJAVU,4K1sjJEK43tdmeI35EUx5H,0.664,0.799,0.0,-4.043,1.0,0.0619,0.011,1.29e-06,0.0921,0.54,116.928,196427.0,4.0
1663,TWICE,7n2Ycct7Beij7Dj7meI4X0,What Is Love,5o5cJ6yZmcyy4y4hK0J6de,SAY YES,0tguIcqdNQ8HmUgsXx4Kz0,0.62,0.676,10.0,-3.998,1.0,0.0791,0.23,0.0,0.163,0.379,159.963,182973.0,4.0
1664,TWICE,7n2Ycct7Beij7Dj7meI4X0,Candy Pop,4t6JjDorVawKA34IhApYC4,Candy Pop,35zeFYXPWMfi3Gqjsbqt7E,0.599,0.943,0.0,-1.457,1.0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010.0,4.0
1665,TWICE,7n2Ycct7Beij7Dj7meI4X0,Candy Pop,4t6JjDorVawKA34IhApYC4,BRAND NEW GIRL,0mXq2EXd5NHPXBclqaZfgp,0.674,0.965,7.0,-3.754,1.0,0.0696,0.016,9.59e-05,0.145,0.75,157.041,213956.0,4.0
1666,TWICE,7n2Ycct7Beij7Dj7meI4X0,Candy Pop,4t6JjDorVawKA34IhApYC4,Candy Pop - Instrumental,106R5tUsYByg71UYvT2Pin,0.56,0.964,0.0,-2.66,1.0,0.0523,0.000687,0.864,0.147,0.459,174.032,202013.0,4.0
1667,TWICE,7n2Ycct7Beij7Dj7meI4X0,Candy Pop,4t6JjDorVawKA34IhApYC4,BRAND NEW GIRL - Instrumental,2Oz1EFvuo14Fg5ASTSpDEv,0.592,0.954,7.0,-8.014,1.0,0.0714,2.92e-05,0.847,0.339,0.863,157.013,213951.0,4.0
1668,TWICE,7n2Ycct7Beij7Dj7meI4X0,Candy Pop,0dbDXtPkq4b4zViH3q9Lnt,Candy Pop,39GvWlUAF4Y3qzboUyvBkg,0.599,0.943,0.0,-1.457,1.0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010.0,4.0
1669,TWICE,7n2Ycct7Beij7Dj7meI4X0,One More Time,20tQIMCWsH5GjJUlSX5tBb,One More Time,5st9DnsI9K0JpOOg6TucPd,0.74,0.928,7.0,-4.139,1.0,0.0633,0.00288,0.0,0.319,0.671,129.955,183001.0,4.0
1670,TWICE,7n2Ycct7Beij7Dj7meI4X0,One More Time,20tQIMCWsH5GjJUlSX5tBb,LUV ME,1X1BrTxo2C77VnyEkBJm21,0.73,0.917,6.0,-3.715,1.0,0.0426,0.0524,0.0,0.35,0.668,141.957,209227.0,4.0
1671,TWICE,7n2Ycct7Beij7Dj7meI4X0,One More Time,20tQIMCWsH5GjJUlSX5tBb,One More Time - Instrumental,2J0OsffIX3CWnRaMmDD7me,0.613,0.902,7.0,-6.217,1.0,0.0439,2.09e-05,0.825,0.315,0.527,129.996,183001.0,4.0
1672,TWICE,7n2Ycct7Beij7Dj7meI4X0,One More Time,20tQIMCWsH5GjJUlSX5tBb,LUV ME - Instrumental,5s0HVewvuVGLW0PkKNs2ih,0.746,0.794,6.0,-5.962,1.0,0.0339,7.95e-05,0.754,0.343,0.57,142.006,209227.0,4.0
1673,TWICE,7n2Ycct7Beij7Dj7meI4X0,One More Time,70EuxDeVWqTpmpii8GYBfH,One More Time,6q2cJXwzu89N8okT69L7KC,0.74,0.928,7.0,-4.139,1.0,0.0633,0.00288,0.0,0.319,0.671,129.955,183001.0,4.0
1674,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE,3RU5xvGbTAXCWoUSqGf7dk,Like OOH-AHH - Japanese ver.,2bnUATKYS3JykGpZjjlbXV,0.687,0.837,6.0,-2.153,1.0,0.0566,0.341,0.0,0.226,0.762,142.029,215079.0,4.0
1675,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE,3RU5xvGbTAXCWoUSqGf7dk,CHEER UP - Japanese ver.,5UnRutJ5phJ9Ti4WnFgEoJ,0.538,0.878,6.0,-1.291,1.0,0.083,0.175,0.0,0.067,0.467,172.888,208862.0,4.0
1676,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE,3RU5xvGbTAXCWoUSqGf7dk,TT - Japanese ver.,0PAyiPTz8gL0udQnSasc5G,0.699,0.856,2.0,-3.326,1.0,0.0608,0.0807,8.72e-06,0.44,0.331,129.96,212989.0,4.0
1677,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE,3RU5xvGbTAXCWoUSqGf7dk,KNOCK KNOCK - Japanese ver.,5LkQpbBFgoyQm1jGlznT7p,0.697,0.957,9.0,-2.603,1.0,0.204,0.0984,2.92e-06,0.0524,0.396,130.03,197975.0,4.0
1678,TWICE,7n2Ycct7Beij7Dj7meI4X0,#TWICE,3RU5xvGbTAXCWoUSqGf7dk,SIGNAL - Japanese ver.,1o8Islqw78GnRR1BTp0qzh,0.611,0.724,0.0,-3.303,1.0,0.39,0.271,0.0,0.107,0.656,207.581,197929.0,4.0
1679,TWICE,7n2Ycct7Beij7Dj7meI4X0,SIGNAL (Japanese ver.),0mPkpHDs4E1O4YLdzbH2Z1,SIGNAL - Japanese ver.,4R7QVSqBN0koJHcOL7PGb5,0.611,0.724,0.0,-3.303,1.0,0.39,0.271,0.0,0.107,0.656,207.581,197929.0,4.0
1680,TWICE,7n2Ycct7Beij7Dj7meI4X0,SIGNAL,28PwDunFAR71toOCTYRvkf,Signal,15rX80MpEJ2OqW3dPunQvI,0.62,0.761,0.0,-2.736,1.0,0.334,0.22,0.0,0.143,0.626,207.819,196680.0,4.0
1681,TWICE,7n2Ycct7Beij7Dj7meI4X0,SIGNAL,28PwDunFAR71toOCTYRvkf,Three Times A Day,0pDejq7YwJfZnZOGhqz8qU,0.637,0.728,3.0,-3.849,1.0,0.0679,0.213,0.0,0.11,0.755,151.935,191427.0,4.0
